IP;BAN_DATE;UNBAN_DATE;REASON
5.144.130.18;1482436262;1482522663;"Брутфорс атака на сайт skylines.org.ua/Brute force attack on site skylines.org.ua"
5.144.188.140;1482359522;1482964327;"Брутфорс атака на сайт maminson.com/Brute force attack on site maminson.com"
5.145.203.244;1482429123;1482515524;"Брутфорс атака на сайт mascara.com.ua/Brute force attack on site mascara.com.ua"
5.150.141.189;1482434221;1483039022;"Брутфорс атака на сайт megaleto.com/Brute force attack on site megaleto.com"
5.150.232.53;1481576283;1484168287;"Паразитный трафик на сайт mebelmoskva.net / Parasite traffic on site mebelmoskva.net"
5.152.13.182;1482438782;1482525186;"Брутфорс атака на сайт terratel.org/Brute force attack on site terratel.org"
5.152.66.219;1482456782;1482543182;"Брутфорс атака на сайт mirvishivki.in.ua/Brute force attack on site mirvishivki.in.ua"
5.152.239.64;1482431882;1482518286;"Паразитный трафик на сайт govnostroi.ru / Parasite traffic on site govnostroi.ru"
5.153.131.38;1482449522;1482535925;"Паразитный трафик на сайт coalbossapp.com / Parasite traffic on site coalbossapp.com"
5.153.238.8;1482405306;1482491707;"Брутфорс атака на сайт rivnesytur.org.ua/Brute force attack on site rivnesytur.org.ua"
5.153.238.166;1482437163;1482523564;"Брутфорс атака на сайт rivnesytur.org.ua/Brute force attack on site rivnesytur.org.ua"
5.153.238.212;1482400682;1482487083;"Брутфорс атака на сайт rivnesytur.org.ua/Brute force attack on site rivnesytur.org.ua"
5.155.164.148;1482424322;1482510728;"Паразитный трафик на сайт coalbossapp.com / Parasite traffic on site coalbossapp.com"
5.164.247.178;1481999884;1482604685;"Брутфорс атака на сайт froloff.studio/Brute force attack on site froloff.studio"
5.164.253.122;1482434702;1482521109;"Паразитный трафик на сайт smartcarbon.tech / Parasite traffic on site smartcarbon.tech"
5.165.5.49;1482415081;1482501482;"Брутфорс атака на сайт bizline.top/Brute force attack on site bizline.top"
5.165.42.92;1482003661;1482608462;"Брутфорс атака на сайт putnik.kiev.ua/Brute force attack on site putnik.kiev.ua"
5.165.53.193;1479900483;1482492483;"Брутфорс атака на сайт dolynachess.org/Brute force attack on site dolynachess.org"
5.166.54.60;1482424265;1482510674;"Паразитный трафик на сайт smartcarbon.tech / Parasite traffic on site smartcarbon.tech"
5.166.78.235;1482134822;1482739622;"Брутфорс атака на сайт streetsoccerasia.com/Brute force attack on site streetsoccerasia.com"
5.166.208.223;1482448564;1482534968;"Паразитный трафик на сайт mebelmoskva.net / Parasite traffic on site mebelmoskva.net"
5.167.92.151;1482442562;1482528963;"Брутфорс атака на сайт devion-team.ru/Brute force attack on site devion-team.ru"
5.167.122.98;1482431882;1482518286;"Паразитный трафик на сайт govnostroi.ru / Parasite traffic on site govnostroi.ru"
5.167.255.170;1482412985;1482499385;"Брутфорс атака на сайт adam-photos.com/Brute force attack on site adam-photos.com"
5.172.14.194;1482402001;1482488402;"Брутфорс атака на сайт adam-photos.com/Brute force attack on site adam-photos.com"
5.172.196.241;1482435841;1482522242;"Брутфорс атака на сайт bestprikorm.com/Brute force attack on site bestprikorm.com"
5.172.239.153;1482434162;1482520563;"Брутфорс атака на сайт moroshka-wed.ru/Brute force attack on site moroshka-wed.ru"
5.175.40.50;1482417362;1482503767;"Паразитный трафик на сайт yoganikolaev.com / Parasite traffic on site yoganikolaev.com"
5.189.143.243;1482417364;1482503769;"Паразитный трафик на сайт tehnoplankton.net.ua / Parasite traffic on site tehnoplankton.net.ua"
5.189.146.133;1482355863;1484947865;"Паразитный трафик на сайт mebelmoskva.net / Parasite traffic on site mebelmoskva.net"
5.189.152.199;1482394981;1482481382;"Брутфорс атака на сайт hairdesign.expert/Brute force attack on site hairdesign.expert"
5.189.155.66;1480190042;1482782043;"Брутфорс атака на сайт gt-nrg.com/Brute force attack on site gt-nrg.com"
5.189.182.40;1480918383;1483510384;"Брутфорс атака на сайт voenka.info/Brute force attack on site voenka.info"
5.196.14.153;1481667198;1484259201;"Паразитный трафик на сайт citation.in.ua / Parasite traffic on site citation.in.ua"
5.196.14.224;1482422765;1482509166;"Брутфорс атака на сайт la-fleur.kiev.ua/Brute force attack on site la-fleur.kiev.ua"
5.196.19.72;1482455762;1482542162;"Брутфорс атака на сайт elvynna.com/Brute force attack on site elvynna.com"
5.196.39.192;1482421382;1482507784;"Брутфорс атака на сайт duevelsdorf.com.ua/Brute force attack on site duevelsdorf.com.ua"
5.196.79.139;1482413462;1482499865;"Брутфорс атака на сайт polishchuk.biz/Brute force attack on site polishchuk.biz"
5.196.196.248;1482419522;1483024322;"Брутфорс атака на сайт onesadstory.com/Brute force attack on site onesadstory.com"
5.196.227.15;1482436143;1482522546;"Паразитный трафик на сайт tehnoplankton.net.ua / Parasite traffic on site tehnoplankton.net.ua"
5.197.63.0;1482438662;1482525065;"Паразитный трафик на сайт govnostroi.ru / Parasite traffic on site govnostroi.ru"
5.197.87.138;1482435724;1482522128;"Паразитный трафик на сайт coalbossapp.com / Parasite traffic on site coalbossapp.com"
5.199.238.167;1482420483;1482506883;"Паразитный трафик на сайт lvtel.org.ua / Parasite traffic on site lvtel.org.ua"
5.202.142.94;1480599842;1483191843;"Паразитный трафик на сайт firma-dveri.ru / Parasite traffic on site firma-dveri.ru"
5.206.236.114;1482425042;1482511446;"Паразитный трафик на сайт govnostroi.ru / Parasite traffic on site govnostroi.ru"
5.228.38.46;1482400742;1482487142;"Брутфорс атака на сайт tov-vgik.com/Brute force attack on site tov-vgik.com"
5.228.254.216;1482440883;1482527283;"Брутфорс атака на сайт general-group.net/Brute force attack on site general-group.net"
5.230.31.48;1482412562;1482498963;"Брутфорс атака на сайт greenenergy.in.ua/Brute force attack on site greenenergy.in.ua"
5.230.31.128;1482412562;1482498963;"Брутфорс атака на сайт greenenergy.in.ua/Brute force attack on site greenenergy.in.ua"
5.230.31.165;1482412562;1482498963;"Брутфорс атака на сайт greenenergy.in.ua/Brute force attack on site greenenergy.in.ua"
5.231.237.109;1482412562;1482498963;"Брутфорс атака на сайт greenenergy.in.ua/Brute force attack on site greenenergy.in.ua"
5.232.183.220;1482427862;1482514266;"Паразитный трафик на сайт smartcarbon.tech / Parasite traffic on site smartcarbon.tech"
5.237.4.174;1482449522;1482535925;"Паразитный трафик на сайт coalbossapp.com / Parasite traffic on site coalbossapp.com"
5.248.1.110;1481822043;1484414043;"Брутфорс атака на сайт nebodecor.ru/Brute force attack on site nebodecor.ru"
5.248.216.67;1482392582;1482478983;"Паразитный трафик на сайт newtel.org.ua / Parasite traffic on site newtel.org.ua"
5.248.237.216;1481550421;1484142423;"Брутфорс атака на сайт kvadrat-remont.ru/Brute force attack on site kvadrat-remont.ru"
5.248.249.39;1482436202;1482522603;"Паразитный трафик на сайт newtel.org.ua / Parasite traffic on site newtel.org.ua"
5.249.143.36;1481898662;1482503465;"Паразитный трафик на сайт bumble-bee.com.ua / Parasite traffic on site bumble-bee.com.ua"
5.249.146.180;1481395982;1483987986;"Паразитный трафик на сайт upup.net.ua / Parasite traffic on site upup.net.ua"
5.249.148.169;1481442361;1484034365;"Паразитный трафик на сайт mebel-market.dn.ua / Parasite traffic on site mebel-market.dn.ua"
5.249.151.83;1479900783;1482492783;"Брутфорс атака на сайт studyinukraine.site/Brute force attack on site studyinukraine.site"
5.249.152.49;1481828883;1484420886;"Паразитный трафик на сайт kladkagazbeton.biz.ua / Parasite traffic on site kladkagazbeton.biz.ua"
5.249.152.218;1481383381;1483975382;"Брутфорс атака на сайт fiordpg.com.ua/Brute force attack on site fiordpg.com.ua"
5.250.131.136;1479897421;1482489423;"Брутфорс атака на сайт sila-texta.ru/Brute force attack on site sila-texta.ru"
5.251.69.230;1480049942;1482641942;"Брутфорс атака на сайт newsworker.ru/Brute force attack on site newsworker.ru"
5.251.127.203;1482432062;1482518466;"Паразитный трафик на сайт coalbossapp.com / Parasite traffic on site coalbossapp.com"
5.251.242.203;1482438782;1482525187;"Паразитный трафик на сайт smartcarbon.tech / Parasite traffic on site smartcarbon.tech"
5.254.97.74;1482442863;1482529263;"Брутфорс атака на сайт gelladichi.ru/Brute force attack on site gelladichi.ru"
5.254.101.178;1481570943;1484162943;"Брутфорс атака на сайт itdoc.com.ua/Brute force attack on site itdoc.com.ua"
5.254.229.134;1482420304;1482506708;"Паразитный трафик на сайт smartcarbon.tech / Parasite traffic on site smartcarbon.tech"
5.255.198.110;1482407162;1482493563;"Паразитный трафик на сайт newtel.org.ua / Parasite traffic on site newtel.org.ua"
8.36.44.224;1481221022;1483813023;"Брутфорс атака на сайт figli.pp.ua/Brute force attack on site figli.pp.ua"
12.6.93.98;1482425702;1482512107;"Паразитный трафик на сайт psylance.org / Parasite traffic on site psylance.org"
12.70.197.135;1482416644;1482503044;"Подбор паролей по SSH на сервер RS1 / Brute force passwords using SSH on server RS1"
12.110.100.98;1482408543;1482494949;"Паразитный трафик на сайт psylance.org / Parasite traffic on site psylance.org"
12.132.90.211;1482432061;1482518463;"Брутфорс атака на сайт stimul-s.com.ua/Brute force attack on site stimul-s.com.ua"
12.173.73.30;1482417424;1482503827;"Паразитный трафик на сайт upup.net.ua / Parasite traffic on site upup.net.ua"
12.202.147.248;1482400443;1482486844;"Брутфорс атака на сайт olegtrushkov.com/Brute force attack on site olegtrushkov.com"
13.54.22.118;1482392042;1482478442;"Подбор паролей по SSH на сервер PS1 / Brute force passwords using SSH on server PS1"
13.78.61.112;1482385982;1482472383;"Паразитный трафик на сайт alena-smirnova.ru / Parasite traffic on site alena-smirnova.ru"
13.81.71.9;1482171002;1484763004;"Паразитный трафик на сайт alena-smirnova.ru / Parasite traffic on site alena-smirnova.ru"
14.0.94.143;1482395402;1482481804;"Брутфорс атака на сайт onesadstory.com/Brute force attack on site onesadstory.com"
14.28.60.170;1482409684;1482496084;"Брутфорс атака на сайт voenka.info/Brute force attack on site voenka.info"
14.63.166.226;1482413222;1482499623;"Брутфорс атака на сайт inventproject.info/Brute force attack on site inventproject.info"
